userPrincipalName,DisplayName,id,Email,givenName,surname,JobTitle,department,employeeType,employeeId,employeeHireDate,officeLocation,city,state,Country,postalCode,companyName,employeeOrgData_division,employeeOrgData_costCenter,accountEnabled,userType,createdDateTime,usageLocation,preferredLanguage,onPremisesSyncEnabled,onPremisesImmutableId,externalUserState,proxyAddresses_Primary,proxyAddresses_Count,proxyAddresses_All,manager_id,manager_displayName,manager_userPrincipalName,manager_mail,manager_jobTitle,ManagerID,BusinessAreaLabel,CountryofEmployment,CompanyCodeLabel,CostCentreLabel,UserName,EffectiveDate,FunctionType,BusinessAreaCode,OrgLevel_3Label,assignedLicenses,HasLicense
georgia.webb@contoso.com,Georgia Webb,078c7b45-e82d-4878-b639-df3680f96874,georgia.webb@contoso.com,Georgia,Webb,Logistics Manager,Operations,Full-Time,C89260,2017-10-24T09:18:43Z,Pune Office,Pune,Maharashtra,India,208522,Contoso Corporation,Operations,OPS-CORE,True,Member,10/21/2025 7:54:48 AM,IN,en-IN,,,,georgia.webb@contoso.com,2,SMTP:georgia.webb@contoso.com; smtp:georgia.webb@contoso.com,d438ecbb-1174-4f14-a791-b255a91da327,Yutong Zhong,yutong.zhong@contoso.com,yutong.zhong@contoso.com,Director of Operations,d438ecbb-1174-4f14-a791-b255a91da327,Operations,India,Contoso Corporation,OPS-CORE,georgia.webb,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
shobha.rao@contoso.com,Shobha Rao,bb9c35d6-033a-4941-be08-a68a1e873a7c,shobha.rao@contoso.com,Shobha,Rao,Customer Support,Support,Full-Time,EMP82164,2023-11-14T21:05:10Z,Hyderabad Office,Hyderabad,Telangana,India,668994,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,2/2/2025 12:21:33 AM,IN,en-IN,,,,shobha.rao@contoso.com,1,SMTP:shobha.rao@contoso.com,30de1c80-7ed2-4fc6-85d7-783aaed1c190,Yash Wadhwa,yash.wadhwa@contoso.com,yash.wadhwa@contoso.com,Director of Support,30de1c80-7ed2-4fc6-85d7-783aaed1c190,Operations,India,Contoso Corporation,OPS-SUPPORT,shobha.rao,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
harish.subramaniam@contoso.com,Harish Subramaniam,3b6af7d0-25fe-4c2a-92f1-aa72ff4d6807,harish.subramaniam@contoso.com,Harish,Subramaniam,Account Executive,Sales,Full-Time,EMP51961,2016-09-11T05:52:27Z,Melbourne Office,Melbourne,Victoria,Australia,9070,Contoso Corporation,Revenue,REV-SALES,True,Member,11/13/2016 8:06:21 PM,AU,en-AU,,,,harish.subramaniam@contoso.com,1,SMTP:harish.subramaniam@contoso.com,c8cd18a5-1954-45c5-8f92-809e9df04fac,Anqi Yuan,anqi.yuan@contoso.com,anqi.yuan@contoso.com,Sales Manager,c8cd18a5-1954-45c5-8f92-809e9df04fac,Revenue,Australia,Contoso Corporation,REV-SALES,harish.subramaniam,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
yuzuki.fujii@contoso.com,Yuzuki Fujii,10bd7af9-fc48-4363-9a8e-6ac48ccafd28,yuzuki.fujii@contoso.com,Yuzuki,Fujii,Finance Manager,Finance,Full-Time,EMP69382,2022-08-16T00:25:18Z,Osaka Office,Osaka,Osaka,Japan,296-3884,Contoso Corporation,Corporate,CORP-FIN,True,Member,1/31/2024 9:31:58 AM,JP,ja-JP,,,,yuzuki.fujii@contoso.com,2,SMTP:yuzuki.fujii@contoso.com; smtp:yuzuki.fujii@contoso.com,8f8c7658-2430-48a8-ab67-e87f56b40b72,Sami Zeidan,sami.zeidan@contoso.com,sami.zeidan@contoso.com,Finance Manager,8f8c7658-2430-48a8-ab67-e87f56b40b72,Corporate,Japan,Contoso Corporation,CORP-FIN,yuzuki.fujii,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
jack.r.morris@contoso.com,Jack Morris,d481e76e-bff4-4c99-8d78-4c7b10bbbf32,jack.r.morris@contoso.com,Jack,Morris,Support Specialist,Support,Full-Time,C91375,2016-07-11T04:18:40Z,Bristol Office,Bristol,England,UK,EC13 1QN,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,7/31/2017 1:40:29 AM,GB,en-GB,,,,jack.r.morris@contoso.com,1,SMTP:jack.r.morris@contoso.com,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Iris Vaughan,iris.vaughan@contoso.com,iris.vaughan@contoso.com,Director of Support,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Operations,United Kingdom,Contoso Corporation,OPS-SUPPORT,jack.r.morris,,,,,SPE_E5,FALSE
emilio.fuentes@contoso.com,Emilio Fuentes,1d35a0d3-026a-4d7c-ba24-6f51215ab94f,emilio.fuentes@contoso.com,Emilio,Fuentes,IT Specialist,IT,Full-Time,EMP45658,2017-09-09T06:01:43Z,Toronto Office,Toronto,Ontario,Canada,L7W 8A9,Contoso Corporation,Technology,TECH-IT,True,Member,9/22/2024 12:26:41 AM,CA,en-CA,,,,emilio.fuentes@contoso.com,1,SMTP:emilio.fuentes@contoso.com,f599650f-21ce-41fe-be06-2c088979a404,Diego Vega,diego.vega@contoso.com,diego.vega@contoso.com,IT Manager,f599650f-21ce-41fe-be06-2c088979a404,Technology,Canada,Contoso Corporation,TECH-IT,emilio.fuentes,,,,,SPE_E5,FALSE
chidi.chukwu@contoso.com,Chidi Chukwu,05c1e8e4-a145-493a-ab7d-7e74e0b067df,chidi.chukwu@contoso.com,Chidi,Chukwu,Attorney,Legal,Part-Time,E58943,2024-01-22T08:51:54Z,London Office,London,England,UK,SW20 5US,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,4/15/2024 7:41:05 AM,GB,en-GB,,,,chidi.chukwu@contoso.com,2,SMTP:chidi.chukwu@contoso.com; smtp:chidi.chukwu@contoso.com,9bd9b24c-67bd-4a11-a7c4-1e3c73906e5b,Suresh Patel,suresh.patel@contoso.com,suresh.patel@contoso.com,Legal Counsel,9bd9b24c-67bd-4a11-a7c4-1e3c73906e5b,Corporate,United Kingdom,Contoso Corporation,CORP-LEGAL,chidi.chukwu,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
gang.ma@contoso.com,Gang Ma,6de8263b-4d4b-4077-845a-c4ca9481e873,gang.ma@contoso.com,Gang,Ma,HR Manager,HR,Full-Time,C22654,2019-04-21T03:16:13Z,Toronto Office,Toronto,Ontario,Canada,A0Y 0M8,Contoso Corporation,Corporate,CORP-HR,True,Member,8/12/2023 4:33:25 PM,CA,en-CA,,,,gang.ma@contoso.com,1,SMTP:gang.ma@contoso.com,ea90105e-d6c8-4fa7-b64a-ebd60c5fe6eb,Radhika Talwar,radhika.talwar@contoso.com,radhika.talwar@contoso.com,Senior HR Manager,ea90105e-d6c8-4fa7-b64a-ebd60c5fe6eb,Corporate,Canada,Contoso Corporation,CORP-HR,gang.ma,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
hemant.tiwari@contoso.com,Hemant Tiwari,238fcb5b-cd87-413d-8588-81cfb014b14c,hemant.tiwari@contoso.com,Hemant,Tiwari,Customer Support,Support,Contractor,EMP33032,2018-06-28T14:31:01Z,Marseille Office,Marseille,Provence-Alpes-Côte d'Azur,France,77477,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,7/31/2022 1:22:08 PM,FR,fr-FR,,,,,0,,51f6e510-f10b-46de-8e38-f4ae2a846c48,Bronte Norwood,bronte.norwood@contoso.com,bronte.norwood@contoso.com,Director of Support,51f6e510-f10b-46de-8e38-f4ae2a846c48,Operations,France,Contoso Corporation,OPS-SUPPORT,hemant.tiwari,,,,,SPE_E5,FALSE
rhys.murray@contoso.com,Rhys Murray,0ee5b49e-42d1-4b91-8668-0e325cb96228,rhys.murray@contoso.com,Rhys,Murray,Logistics Manager,Operations,Full-Time,E99709,2025-03-10T10:16:41Z,Toulouse Office,Toulouse,Occitanie,France,26701,Contoso Corporation,Operations,OPS-CORE,True,Member,12/31/2025 6:22:44 PM,FR,fr-FR,,,,rhys.murray@contoso.com,2,SMTP:rhys.murray@contoso.com; smtp:rhys.murray@contoso.com,d153c490-426b-4010-be20-d3f910b21e7b,Xin Xie,xin.xie@contoso.com,xin.xie@contoso.com,Director of Operations,d153c490-426b-4010-be20-d3f910b21e7b,Operations,France,Contoso Corporation,OPS-CORE,rhys.murray,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
adaeze.boateng@contoso.com,Adaeze Boateng,71f7623e-8237-4464-8e33-8da30227352f,adaeze.boateng@contoso.com,Adaeze,Boateng,Marketing Manager,Marketing,Full-Time,C86936,2015-01-27T02:50:31Z,Melbourne Office,Melbourne,Victoria,Australia,6822,Contoso Corporation,Revenue,REV-MKT,True,Member,5/20/2020 3:32:55 AM,AU,en-AU,,,,adaeze.boateng@contoso.com,2,SMTP:adaeze.boateng@contoso.com; smtp:adaeze.boateng@contoso.com,45bd8483-ccf1-4c55-9344-9a635bf4120b,Samuel Robinson,samuel.f.robinson@contoso.com,samuel.f.robinson@contoso.com,Director of Marketing,45bd8483-ccf1-4c55-9344-9a635bf4120b,Revenue,Australia,Contoso Corporation,REV-MKT,adaeze.boateng,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
fumika.sakamoto@contoso.com,Fumika Sakamoto,bc51a77f-8b20-436a-9791-9a0848f2edfe,fumika.sakamoto@contoso.com,Fumika,Sakamoto,Controller,Finance,Full-Time,EMP42204,2016-04-12T12:40:37Z,Osaka Office,Osaka,Osaka,Japan,286-7831,Contoso Corporation,Corporate,CORP-FIN,True,Member,5/23/2019 11:23:46 AM,JP,ja-JP,,,,fumika.sakamoto@contoso.com,2,SMTP:fumika.sakamoto@contoso.com; smtp:fumika.sakamoto@contoso.com,7299582c-05f0-4555-940a-e845468abc0c,Abena Njoroge,abena.njoroge@contoso.com,abena.njoroge@contoso.com,Director of Finance,7299582c-05f0-4555-940a-e845468abc0c,Corporate,Japan,Contoso Corporation,CORP-FIN,fumika.sakamoto,,,,,EXCHANGE_S_STANDARD;SHAREPOINTSTANDARD,FALSE
molly.knight@contoso.com,Molly Knight,94ef0e01-8de8-426e-83ca-30f232e70a32,molly.knight@contoso.com,Molly,Knight,Logistics Manager,Operations,Full-Time,E66159,2019-09-15T22:48:41Z,Sydney Office,Sydney,New South Wales,Australia,4537,Contoso Corporation,Operations,OPS-CORE,True,Member,3/30/2021 10:01:10 PM,AU,en-AU,,,,molly.knight@contoso.com,2,SMTP:molly.knight@contoso.com; smtp:molly.knight@contoso.com,ef5c2850-aa18-48c2-be93-0584bf65bb1c,Daisuke Mori,daisuke.mori@contoso.com,daisuke.mori@contoso.com,Director of Operations,ef5c2850-aa18-48c2-be93-0584bf65bb1c,Operations,Australia,Contoso Corporation,OPS-CORE,molly.knight,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
jyoti.kulkarni@contoso.com,Jyoti Kulkarni,3fdf380d-2420-406e-9abb-5a60ca648e74,jyoti.kulkarni@contoso.com,Jyoti,Kulkarni,Support Engineer,IT,Contractor,C47216,2022-09-08T04:46:36Z,Hamburg Office,Hamburg,Hamburg,Germany,63638,Contoso Corporation,Technology,TECH-IT,True,Member,6/26/2023 2:22:13 PM,DE,de-DE,,,,jyoti.kulkarni@contoso.com,1,SMTP:jyoti.kulkarni@contoso.com,39fa3b79-138f-4640-9135-d6349a9b4b4c,Ivan Sokolov,ivan.sokolov@contoso.com,ivan.sokolov@contoso.com,Senior IT Manager,39fa3b79-138f-4640-9135-d6349a9b4b4c,Technology,Germany,Contoso Corporation,TECH-IT,jyoti.kulkarni,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
yao.xue@contoso.com,Yao Xue,5b259dfa-4c2e-4b26-9708-f00f971da237,yao.xue@contoso.com,Yao,Xue,Support Specialist,Support,Contractor,E49778,2024-05-31T12:59:26Z,Beijing Office,Beijing,Beijing,China,197008,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,1/10/2025 7:16:45 PM,CN,zh-CN,,,,yao.xue@contoso.com,1,SMTP:yao.xue@contoso.com,5844fb92-e2e6-4531-875a-c4529d746a37,Harry Martin,harry.martin@contoso.com,harry.martin@contoso.com,Director of Support,5844fb92-e2e6-4531-875a-c4529d746a37,Operations,China,Contoso Corporation,OPS-SUPPORT,yao.xue,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
haeun.kim@contoso.com,Haeun Kim,34a98d17-be21-42f7-a394-8616b72e6103,haeun.kim@contoso.com,Haeun,Kim,Technical Support,Support,Full-Time,E58206,2024-07-27T06:46:02Z,Guangzhou Office,Guangzhou,Guangdong,China,190595,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,10/22/2024 1:33:12 AM,CN,zh-CN,,,,haeun.kim@contoso.com,2,SMTP:haeun.kim@contoso.com; smtp:haeun.kim@contoso.com,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Iris Vaughan,iris.vaughan@contoso.com,iris.vaughan@contoso.com,Support Manager,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Operations,China,Contoso Corporation,OPS-SUPPORT,haeun.kim,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
matthew.pemberton@contoso.com,Matthew Pemberton,8d204c72-6133-4c07-b236-3c8b7e61b4a6,matthew.pemberton@contoso.com,Matthew,Pemberton,Operations Coordinator,Operations,Contractor,C18957,2016-07-12T13:37:22Z,London Office,London,England,UK,EC6 1WM,Contoso Corporation,Operations,OPS-CORE,True,Member,6/23/2017 2:04:29 PM,GB,en-GB,,,,matthew.pemberton@contoso.com,2,SMTP:matthew.pemberton@contoso.com; smtp:matthew.pemberton@contoso.com,85cb42b4-e57d-4c48-b3ff-fc394f509e01,Yaqi Zhou,yaqi.zhou@contoso.com,yaqi.zhou@contoso.com,Director of Operations,85cb42b4-e57d-4c48-b3ff-fc394f509e01,Operations,United Kingdom,Contoso Corporation,OPS-CORE,matthew.pemberton,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
kyoko.imai@contoso.com,Kyoko Imai,3186735b-b958-45fc-a715-c31f93513705,kyoko.imai@contoso.com,Kyoko,Imai,Attorney,Legal,Full-Time,EMP77561,2020-06-29T03:45:11Z,Nagoya Office,Nagoya,Aichi,Japan,511-8563,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,7/4/2021 12:15:34 AM,JP,ja-JP,,,,kyoko.imai@contoso.com,2,SMTP:kyoko.imai@contoso.com; smtp:kyoko.imai@contoso.com,9c0d2b54-1f1a-43ea-bbfc-5426fe369bd7,Yifan Deng,yifan.deng@contoso.com,yifan.deng@contoso.com,Senior Legal Counsel,9c0d2b54-1f1a-43ea-bbfc-5426fe369bd7,Corporate,Japan,Contoso Corporation,CORP-LEGAL,kyoko.imai,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
tilly.i.adams@contoso.com,Tilly Adams,f1db8d3d-f054-4517-8837-caedffeef5f7,tilly.i.adams@contoso.com,Tilly,Adams,Content Strategist,Marketing,Full-Time,EMP38735,2018-02-15T11:05:54Z,Brisbane Office,Brisbane,Queensland,Australia,2798,Contoso Corporation,Revenue,REV-MKT,True,Member,12/14/2020 7:07:24 AM,AU,en-AU,,,,tilly.i.adams@contoso.com,2,SMTP:tilly.i.adams@contoso.com; smtp:tilly.i.adams@contoso.com,4791151b-a6e8-4336-89fe-fd4d83939dc4,Pranav Agarwal,pranav.agarwal@contoso.com,pranav.agarwal@contoso.com,Director of Marketing,4791151b-a6e8-4336-89fe-fd4d83939dc4,Revenue,Australia,Contoso Corporation,REV-MKT,tilly.i.adams,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
shufen.feng@contoso.com,Shufen Feng,b80276b8-0910-4bef-8070-7b3e005377b6,shufen.feng@contoso.com,Shufen,Feng,Customer Support,Support,Full-Time,E43414,2020-10-26T06:53:27Z,Guangzhou Office,Guangzhou,Guangdong,China,117969,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,4/20/2021 4:25:42 PM,CN,zh-CN,,,,shufen.feng@contoso.com,2,SMTP:shufen.feng@contoso.com; smtp:shufen.feng@contoso.com,7b1f3d86-5271-4746-b552-84a22bff548e,Deepak Nair,deepak.nair@contoso.com,deepak.nair@contoso.com,Customer Success Manager,7b1f3d86-5271-4746-b552-84a22bff548e,Operations,China,Contoso Corporation,OPS-SUPPORT,shufen.feng,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
mukesh.kulkarni@contoso.com,Mukesh Kulkarni,ccd4dd71-2453-41c0-a3f6-3b659546fd95,mukesh.kulkarni@contoso.com,Mukesh,Kulkarni,Customer Support,Support,Full-Time,C26357,2024-04-25T16:38:47Z,Bangalore Office,Bangalore,Karnataka,India,165205,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,2/12/2025 10:35:25 PM,IN,en-IN,,,,,0,,6eb64662-ad05-42fe-b1af-67995a8355d9,Owen Price,owen.price@contoso.com,owen.price@contoso.com,Director of Support,6eb64662-ad05-42fe-b1af-67995a8355d9,Operations,India,Contoso Corporation,OPS-SUPPORT,mukesh.kulkarni,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
chao.wu@contoso.com,Chao Wu,2fd1ba0b-eba3-480f-a4ca-25b936d7b3a8,chao.wu@contoso.com,Chao,Wu,Systems Administrator,IT,Full-Time,E61429,2022-05-16T16:17:45Z,Tokyo Office,Tokyo,Tokyo,Japan,690-3566,Contoso Corporation,Technology,TECH-IT,True,Member,6/7/2024 7:35:37 AM,JP,ja-JP,,,,chao.wu@contoso.com,1,SMTP:chao.wu@contoso.com,cd3f9b51-d1da-4dff-a70e-add5d450e375,Daisuke Hirata,daisuke.hirata@contoso.com,daisuke.hirata@contoso.com,IT Manager,cd3f9b51-d1da-4dff-a70e-add5d450e375,Technology,Japan,Contoso Corporation,TECH-IT,chao.wu,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
feifei.chen@contoso.com,Feifei Chen,5dfe60f8-d447-4766-a781-37528d33b7cf,feifei.chen@contoso.com,Feifei,Chen,Customer Support,Support,Full-Time,EMP41697,2021-08-16T13:40:37Z,Beijing Office,Beijing,Beijing,China,570558,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,1/9/2026 2:28:31 PM,CN,zh-CN,,,,feifei.chen@contoso.com,1,SMTP:feifei.chen@contoso.com,446db86e-22c9-4cf0-aac5-efc7e9239c05,Chen Lu,chen.lu@contoso.com,chen.lu@contoso.com,Support Manager,446db86e-22c9-4cf0-aac5-efc7e9239c05,Operations,China,Contoso Corporation,OPS-SUPPORT,feifei.chen,,,,,SPE_E5,FALSE
blake.price@contoso.com,Blake Price,d63dc360-826c-4c2e-98fc-1f03dc7ce977,blake.price@contoso.com,Blake,Price,Account Manager,Sales,Full-Time,EMP68132,2018-03-23T21:24:46Z,Rio de Janeiro Office,Rio de Janeiro,Rio de Janeiro,Brazil,73802-882,Contoso Corporation,Revenue,REV-SALES,True,Member,4/4/2022 8:16:32 AM,BR,pt-BR,,,,blake.price@contoso.com,2,SMTP:blake.price@contoso.com; smtp:blake.price@contoso.com,6997a3b6-39b4-47b5-8847-e38b067fe740,Sungmin Ko,sungmin.ko@contoso.com,sungmin.ko@contoso.com,Director of Sales,6997a3b6-39b4-47b5-8847-e38b067fe740,Revenue,Brazil,Contoso Corporation,REV-SALES,blake.price,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
vandana.mishra@contoso.com,Vandana Mishra,0702b3c8-fcda-42ca-b6f9-24b8e99b7900,vandana.mishra@contoso.com,Vandana,Mishra,Marketing Manager,Marketing,Full-Time,E31317,2020-09-15T11:06:23Z,Bangalore Office,Bangalore,Karnataka,India,681574,Contoso Corporation,Revenue,REV-MKT,True,Member,3/4/2024 8:34:26 AM,IN,en-IN,,,,vandana.mishra@contoso.com,1,SMTP:vandana.mishra@contoso.com,4791151b-a6e8-4336-89fe-fd4d83939dc4,Pranav Agarwal,pranav.agarwal@contoso.com,pranav.agarwal@contoso.com,Senior Marketing Manager,4791151b-a6e8-4336-89fe-fd4d83939dc4,Revenue,India,Contoso Corporation,REV-MKT,vandana.mishra,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
dinesh.mahajan@contoso.com,Dinesh Mahajan,46264458-2ae2-4618-853d-1c97bcc9a225,dinesh.mahajan@contoso.com,Dinesh,Mahajan,Sales Manager,Sales,Full-Time,E97112,2017-11-11T17:13:20Z,Hyderabad Office,Hyderabad,Telangana,India,906397,Contoso Corporation,Revenue,REV-SALES,True,Member,9/15/2022 1:31:49 AM,IN,en-IN,,,,dinesh.mahajan@contoso.com,1,SMTP:dinesh.mahajan@contoso.com,e03fac02-8e17-4367-b075-99cedc9d92f8,Zihan Luo,zihan.luo@contoso.com,zihan.luo@contoso.com,Sales Manager,e03fac02-8e17-4367-b075-99cedc9d92f8,Revenue,India,Contoso Corporation,REV-SALES,dinesh.mahajan,,,,,EXCHANGE_S_STANDARD;SHAREPOINTSTANDARD,FALSE
tejas.mukherjee@contoso.com,Tejas Mukherjee,ae69dabe-04bb-4e1f-b504-b4d7e71526fc,tejas.mukherjee@contoso.com,Tejas,Mukherjee,SEO Specialist,Marketing,Full-Time,C42141,2021-10-29T04:23:32Z,Berlin Office,Berlin,Berlin,Germany,56025,Contoso Corporation,Revenue,REV-MKT,True,Member,4/5/2022 12:12:06 PM,DE,de-DE,,,,tejas.mukherjee@contoso.com,1,SMTP:tejas.mukherjee@contoso.com,6248fbc8-75de-434b-b6f1-972d70dfb730,Neil Parker,neil.g.parker@contoso.com,neil.g.parker@contoso.com,Director of Marketing,6248fbc8-75de-434b-b6f1-972d70dfb730,Revenue,Germany,Contoso Corporation,REV-MKT,tejas.mukherjee,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
chiharu.ogawa@contoso.com,Chiharu Ogawa,dd54e01b-f086-4628-9a92-0365124be7b1,chiharu.ogawa@contoso.com,Chiharu,Ogawa,Marketing Manager,Marketing,Full-Time,EMP35691,2016-07-01T17:27:03Z,Nagoya Office,Nagoya,Aichi,Japan,987-6728,Contoso Corporation,Revenue,REV-MKT,True,Member,9/26/2025 3:22:13 PM,JP,ja-JP,,,,chiharu.ogawa@contoso.com,1,SMTP:chiharu.ogawa@contoso.com,f88bd21a-5a4e-47b5-a472-1796b80ab37c,Zauditu Cisse,zauditu.cisse@contoso.com,zauditu.cisse@contoso.com,Director of Marketing,f88bd21a-5a4e-47b5-a472-1796b80ab37c,Revenue,Japan,Contoso Corporation,REV-MKT,chiharu.ogawa,,,,,SPE_E5,FALSE
skye.martin@contoso.com,Skye Martin,95d2bcc4-77cc-47c7-beff-05dbbb9c7d57,skye.martin@contoso.com,Skye,Martin,Customer Support,Support,Full-Time,C23959,2023-01-23T16:00:03Z,Melbourne Office,Melbourne,Victoria,Australia,8381,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,11/14/2025 10:22:12 AM,AU,en-AU,,,,skye.martin@contoso.com,2,SMTP:skye.martin@contoso.com; smtp:skye.martin@contoso.com,d87b53ec-32b9-4e59-878d-a2bebfcbe5f2,Sabrina Cavalcanti,sabrina.cavalcanti@contoso.com,sabrina.cavalcanti@contoso.com,Support Manager,d87b53ec-32b9-4e59-878d-a2bebfcbe5f2,Operations,Australia,Contoso Corporation,OPS-SUPPORT,skye.martin,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
andres.flores@contoso.com,Andres Flores,3e399b55-f9a5-44f8-923e-a76c6fb43705,andres.flores@contoso.com,Andres,Flores,Legal Counsel,Legal,Full-Time,C15292,2015-02-11T06:39:13Z,Marseille Office,Marseille,Provence-Alpes-Côte d'Azur,France,41347,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,3/13/2018 2:15:13 AM,FR,fr-FR,,,,andres.flores@contoso.com,2,SMTP:andres.flores@contoso.com; smtp:andres.flores@contoso.com,2b7b278b-8254-4641-9a48-d42e82c97ef2,Jun Lu,jun.lu@contoso.com,jun.lu@contoso.com,General Counsel,2b7b278b-8254-4641-9a48-d42e82c97ef2,Corporate,France,Contoso Corporation,CORP-LEGAL,andres.flores,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
ryota.mori@contoso.com,Ryota Mori,2728cf5c-49dd-430d-a2a4-b20fa9e9e32c,ryota.mori@contoso.com,Ryota,Mori,Support Specialist,Support,Full-Time,E75188,2018-04-07T16:40:55Z,Yokohama Office,Yokohama,Kanagawa,Japan,436-6261,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,3/16/2021 1:23:21 PM,JP,ja-JP,,,,ryota.mori@contoso.com,1,SMTP:ryota.mori@contoso.com,5311d386-82ef-442d-b05f-cdcd215f8932,Poppy Mills,poppy.mills@contoso.com,poppy.mills@contoso.com,Customer Success Manager,5311d386-82ef-442d-b05f-cdcd215f8932,Operations,Japan,Contoso Corporation,OPS-SUPPORT,ryota.mori,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
gaspard.chevalier@contoso.com,Gaspard Chevalier,307deb7c-bca0-4720-9193-09d790458ee7,gaspard.chevalier@contoso.com,Gaspard,Chevalier,Customer Support,Support,Full-Time,EMP25304,2020-08-18T10:46:21Z,Munich Office,Munich,Bavaria,Germany,91161,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,7/26/2023 12:05:03 PM,DE,de-DE,,,,,0,,ec09e6cc-6395-4d40-ac44-ebe64aea8f2f,Ning Pan,ning.pan@contoso.com,ning.pan@contoso.com,Support Manager,ec09e6cc-6395-4d40-ac44-ebe64aea8f2f,Operations,Germany,Contoso Corporation,OPS-SUPPORT,gaspard.chevalier,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
chloe.ward@contoso.com,Chloe Ward,e6be739d-82d0-4738-9b2d-bd6bff17bbcb,chloe.ward@contoso.com,Chloe,Ward,Account Manager,Sales,Full-Time,E67808,2020-05-09T16:00:28Z,Atlanta Office,Atlanta,Georgia,USA,86826,Contoso Corporation,Revenue,REV-SALES,True,Member,10/10/2022 10:06:33 PM,US,en-US,,,,chloe.ward@contoso.com,1,SMTP:chloe.ward@contoso.com,99ccc693-d779-4338-ba0a-c6e2ce75aef8,Szymon Svoboda,szymon.svoboda@contoso.com,szymon.svoboda@contoso.com,Sales Manager,99ccc693-d779-4338-ba0a-c6e2ce75aef8,Revenue,United States,Contoso Corporation,REV-SALES,chloe.ward,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
